DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend
20140329,2014-03-29,29,th,7,Saturday,SAT,S,29,88,5,13,3,March,MAR,M,1,First,2014,32014,2014MAR,1
20141223,2014-12-23,23,rd,3,Tuesday,TUE,T,23,357,4,52,12,December,DEC,D,4,fourth,2014,122014,2014DEC,0
20170107,2017-01-07,7,th,7,Saturday,SAT,S,7,7,1,1,1,January,JAN,J,1,First,2017,12017,2017JAN,1
20130419,2013-04-19,19,th,6,Friday,FRI,F,19,109,3,16,4,April,APR,A,2,second,2013,42013,2013APR,0
20130331,2013-03-31,31,st,1,Sunday,SUN,S,31,90,6,14,3,March,MAR,M,1,First,2013,32013,2013MAR,1
20190202,2019-02-02,2,nd,7,Saturday,SAT,S,2,33,1,5,2,February,FEB,F,1,First,2019,22019,2019FEB,1
20170621,2017-06-21,21,st,4,Wednesday,WED,W,21,172,4,25,6,June,JUN,J,2,second,2017,62017,2017JUN,0
20161019,2016-10-19,19,th,4,Wednesday,WED,W,19,293,4,43,10,October,OCT,O,4,fourth,2016,102016,2016OCT,0
20210214,2021-02-14,14,th,1,Sunday,SUN,S,14,45,3,8,2,February,FEB,F,1,First,2021,22021,2021FEB,1
20201013,2020-10-13,13,th,3,Tuesday,TUE,T,13,287,3,42,10,October,OCT,O,4,fourth,2020,102020,2020OCT,0
20210627,2021-06-27,27,th,1,Sunday,SUN,S,27,178,5,27,6,June,JUN,J,2,second,2021,62021,2021JUN,1
20200913,2020-09-13,13,th,1,Sunday,SUN,S,13,257,3,38,9,September,SEP,S,3,third,2020,92020,2020SEP,1
20210731,2021-07-31,31,st,7,Saturday,SAT,S,31,212,5,31,7,July,JUL,J,3,third,2021,72021,2021JUL,1
20220630,2022-06-30,30,th,5,Thursday,THU,T,30,181,5,27,6,June,JUN,J,2,second,2022,62022,2022JUN,0
20230923,2023-09-23,23,rd,7,Saturday,SAT,S,23,266,4,38,9,September,SEP,S,3,third,2023,92023,2023SEP,1
20230516,2023-05-16,16,th,3,Tuesday,TUE,T,16,136,3,20,5,May,MAY,M,2,second,2023,52023,2023MAY,0
20180102,2018-01-02,2,nd,3,Tuesday,TUE,T,2,2,1,1,1,January,JAN,J,1,First,2018,12018,2018JAN,0
20210223,2021-02-23,23,rd,3,Tuesday,TUE,T,23,54,4,9,2,February,FEB,F,1,First,2021,22021,2021FEB,0
20000728,2000-07-28,28,th,6,Friday,FRI,F,28,210,5,31,7,July,JUL,J,3,third,2000,72000,2000JUL,0
20000310,2000-03-10,10,th,6,Friday,FRI,F,10,70,2,11,3,March,MAR,M,1,First,2000,32000,2000MAR,0
20241001,2024-10-01,1,st,3,Tuesday,TUE,T,1,275,1,40,10,October,OCT,O,4,fourth,2024,102024,2024OCT,0
20030326,2003-03-26,26,th,4,Wednesday,WED,W,26,85,5,13,3,March,MAR,M,1,First,2003,32003,2003MAR,0
20000501,2000-05-01,1,st,2,Monday,MON,M,1,122,1,19,5,May,MAY,M,2,second,2000,52000,2000MAY,0
20090403,2009-04-03,3,rd,6,Friday,FRI,F,3,93,1,14,4,April,APR,A,2,second,2009,42009,2009APR,0
20030731,2003-07-31,31,st,5,Thursday,THU,T,31,212,5,31,7,July,JUL,J,3,third,2003,72003,2003JUL,0
20080725,2008-07-25,25,th,6,Friday,FRI,F,25,207,4,30,7,July,JUL,J,3,third,2008,72008,2008JUL,0
20130718,2013-07-18,18,th,5,Thursday,THU,T,18,199,3,29,7,July,JUL,J,3,third,2013,72013,2013JUL,0
20120125,2012-01-25,25,th,4,Wednesday,WED,W,25,25,4,4,1,January,JAN,J,1,First,2012,12012,2012JAN,0
20131014,2013-10-14,14,th,2,Monday,MON,M,14,287,3,42,10,October,OCT,O,4,fourth,2013,102013,2013OCT,0
20150406,2015-04-06,6,th,2,Monday,MON,M,6,96,2,15,4,April,APR,A,2,second,2015,42015,2015APR,0
20120705,2012-07-05,5,th,5,Thursday,THU,T,5,187,1,27,7,July,JUL,J,3,third,2012,72012,2012JUL,0
20180119,2018-01-19,19,th,6,Friday,FRI,F,19,19,3,3,1,January,JAN,J,1,First,2018,12018,2018JAN,0
20210207,2021-02-07,7,th,1,Sunday,SUN,S,7,38,2,7,2,February,FEB,F,1,First,2021,22021,2021FEB,1
20180628,2018-06-28,28,th,5,Thursday,THU,T,28,179,5,26,6,June,JUN,J,2,second,2018,62018,2018JUN,0
20020622,2002-06-22,22,nd,7,Saturday,SAT,S,22,173,4,25,6,June,JUN,J,2,second,2002,62002,2002JUN,1
20000306,2000-03-06,6,th,2,Monday,MON,M,6,66,2,11,3,March,MAR,M,1,First,2000,32000,2000MAR,0
20000813,2000-08-13,13,th,1,Sunday,SUN,S,13,226,3,34,8,August,AUG,A,3,third,2000,82000,2000AUG,1
20010402,2001-04-02,2,nd,2,Monday,MON,M,2,92,1,14,4,April,APR,A,2,second,2001,42001,2001APR,0
20010923,2001-09-23,23,rd,1,Sunday,SUN,S,23,266,5,39,9,September,SEP,S,3,third,2001,92001,2001SEP,1
20010925,2001-09-25,25,th,3,Tuesday,TUE,T,25,268,5,39,9,September,SEP,S,3,third,2001,92001,2001SEP,0
20011028,2001-10-28,28,th,1,Sunday,SUN,S,28,301,5,44,10,October,OCT,O,4,fourth,2001,102001,2001OCT,1
20030730,2003-07-30,30,th,4,Wednesday,WED,W,30,211,5,31,7,July,JUL,J,3,third,2003,72003,2003JUL,0
20040216,2004-02-16,16,th,2,Monday,MON,M,16,47,3,8,2,February,FEB,F,1,First,2004,22004,2004FEB,0
20040123,2004-01-23,23,rd,6,Friday,FRI,F,23,23,4,4,1,January,JAN,J,1,First,2004,12004,2004JAN,0
20060620,2006-06-20,20,th,3,Tuesday,TUE,T,20,171,4,25,6,June,JUN,J,2,second,2006,62006,2006JUN,0
20040802,2004-08-02,2,nd,2,Monday,MON,M,2,215,1,32,8,August,AUG,A,3,third,2004,82004,2004AUG,0
20041208,2004-12-08,8,th,4,Wednesday,WED,W,8,343,2,50,12,December,DEC,D,4,fourth,2004,122004,2004DEC,0
20080423,2008-04-23,23,rd,4,Wednesday,WED,W,23,114,4,17,4,April,APR,A,2,second,2008,42008,2008APR,0
20080417,2008-04-17,17,th,5,Thursday,THU,T,17,108,3,16,4,April,APR,A,2,second,2008,42008,2008APR,0
20070602,2007-06-02,2,nd,7,Saturday,SAT,S,2,153,1,22,6,June,JUN,J,2,second,2007,62007,2007JUN,1
20080711,2008-07-11,11,th,6,Friday,FRI,F,11,193,2,28,7,July,JUL,J,3,third,2008,72008,2008JUL,0
20090419,2009-04-19,19,th,1,Sunday,SUN,S,19,109,4,17,4,April,APR,A,2,second,2009,42009,2009APR,1
20100830,2010-08-30,30,th,2,Monday,MON,M,30,242,5,36,8,August,AUG,A,3,third,2010,82010,2010AUG,0
20100223,2010-02-23,23,rd,3,Tuesday,TUE,T,23,54,4,9,2,February,FEB,F,1,First,2010,22010,2010FEB,0
20090715,2009-07-15,15,th,4,Wednesday,WED,W,15,196,3,29,7,July,JUL,J,3,third,2009,72009,2009JUL,0
20120413,2012-04-13,13,th,6,Friday,FRI,F,13,104,2,15,4,April,APR,A,2,second,2012,42012,2012APR,0
20110206,2011-02-06,6,th,1,Sunday,SUN,S,6,37,2,7,2,February,FEB,F,1,First,2011,22011,2011FEB,1
20110611,2011-06-11,11,th,7,Saturday,SAT,S,11,162,2,24,6,June,JUN,J,2,second,2011,62011,2011JUN,1
20100506,2010-05-06,6,th,5,Thursday,THU,T,6,126,2,19,5,May,MAY,M,2,second,2010,52010,2010MAY,0
20130313,2013-03-13,13,th,4,Wednesday,WED,W,13,72,3,11,3,March,MAR,M,1,First,2013,32013,2013MAR,0
20180128,2018-01-28,28,th,1,Sunday,SUN,S,28,28,5,5,1,January,JAN,J,1,First,2018,12018,2018JAN,1
20120908,2012-09-08,8,th,7,Saturday,SAT,S,8,252,2,36,9,September,SEP,S,3,third,2012,92012,2012SEP,1
20160116,2016-01-16,16,th,7,Saturday,SAT,S,16,16,3,3,1,January,JAN,J,1,First,2016,12016,2016JAN,1
20140913,2014-09-13,13,th,7,Saturday,SAT,S,13,256,2,37,9,September,SEP,S,3,third,2014,92014,2014SEP,1
20120118,2012-01-18,18,th,4,Wednesday,WED,W,18,18,3,3,1,January,JAN,J,1,First,2012,12012,2012JAN,0
20170608,2017-06-08,8,th,5,Thursday,THU,T,8,159,2,23,6,June,JUN,J,2,second,2017,62017,2017JUN,0
20160530,2016-05-30,30,th,2,Monday,MON,M,30,151,5,23,5,May,MAY,M,2,second,2016,52016,2016MAY,0
20180202,2018-02-02,2,nd,6,Friday,FRI,F,2,33,1,5,2,February,FEB,F,1,First,2018,22018,2018FEB,0
20170426,2017-04-26,26,th,4,Wednesday,WED,W,26,116,5,17,4,April,APR,A,2,second,2017,42017,2017APR,0
20200823,2020-08-23,23,rd,1,Sunday,SUN,S,23,236,5,35,8,August,AUG,A,3,third,2020,82020,2020AUG,1
20200104,2020-01-04,4,th,7,Saturday,SAT,S,4,4,1,1,1,January,JAN,J,1,First,2020,12020,2020JAN,1
20190713,2019-07-13,13,th,7,Saturday,SAT,S,13,194,2,28,7,July,JUL,J,3,third,2019,72019,2019JUL,1
20230406,2023-04-06,6,th,5,Thursday,THU,T,6,96,2,14,4,April,APR,A,2,second,2023,42023,2023APR,0
20240628,2024-06-28,28,th,6,Friday,FRI,F,28,180,5,26,6,June,JUN,J,2,second,2024,62024,2024JUN,0
20191210,2019-12-10,10,th,3,Tuesday,TUE,T,10,344,2,50,12,December,DEC,D,4,fourth,2019,122019,2019DEC,0
20231028,2023-10-28,28,th,7,Saturday,SAT,S,28,301,4,43,10,October,OCT,O,4,fourth,2023,102023,2023OCT,1
20211229,2021-12-29,29,th,4,Wednesday,WED,W,29,363,5,53,12,December,DEC,D,4,fourth,2021,122021,2021DEC,0
20210522,2021-05-22,22,nd,7,Saturday,SAT,S,22,142,4,21,5,May,MAY,M,2,second,2021,52021,2021MAY,1
20210228,2021-02-28,28,th,1,Sunday,SUN,S,28,59,5,10,2,February,FEB,F,1,First,2021,22021,2021FEB,1
20230219,2023-02-19,19,th,1,Sunday,SUN,S,19,50,4,8,2,February,FEB,F,1,First,2023,22023,2023FEB,1
20230209,2023-02-09,9,th,5,Thursday,THU,T,9,40,2,6,2,February,FEB,F,1,First,2023,22023,2023FEB,0
20041010,2004-10-10,10,th,1,Sunday,SUN,S,10,284,3,42,10,October,OCT,O,4,fourth,2004,102004,2004OCT,1
20050822,2005-08-22,22,nd,2,Monday,MON,M,22,234,4,35,8,August,AUG,A,3,third,2005,82005,2005AUG,0
20041122,2004-11-22,22,nd,2,Monday,MON,M,22,327,4,48,11,November,NOV,N,4,fourth,2004,112004,2004NOV,0
20021016,2002-10-16,16,th,4,Wednesday,WED,W,16,289,3,42,10,October,OCT,O,4,fourth,2002,102002,2002OCT,0
20090908,2009-09-08,8,th,3,Tuesday,TUE,T,8,251,2,37,9,September,SEP,S,3,third,2009,92009,2009SEP,0
20100718,2010-07-18,18,th,1,Sunday,SUN,S,18,199,4,30,7,July,JUL,J,3,third,2010,72010,2010JUL,1
20150310,2015-03-10,10,th,3,Tuesday,TUE,T,10,69,2,11,3,March,MAR,M,1,First,2015,32015,2015MAR,0
20130609,2013-06-09,9,th,1,Sunday,SUN,S,9,160,3,24,6,June,JUN,J,2,second,2013,62013,2013JUN,1
20160309,2016-03-09,9,th,4,Wednesday,WED,W,9,69,2,11,3,March,MAR,M,1,First,2016,32016,2016MAR,0
20170220,2017-02-20,20,th,2,Monday,MON,M,20,51,4,8,2,February,FEB,F,1,First,2017,22017,2017FEB,0
20131110,2013-11-10,10,th,1,Sunday,SUN,S,10,314,3,46,11,November,NOV,N,4,fourth,2013,112013,2013NOV,1
20190724,2019-07-24,24,th,4,Wednesday,WED,W,24,205,4,30,7,July,JUL,J,3,third,2019,72019,2019JUL,0
20220223,2022-02-23,23,rd,4,Wednesday,WED,W,23,54,4,9,2,February,FEB,F,1,First,2022,22022,2022FEB,0
20221111,2022-11-11,11,th,6,Friday,FRI,F,11,315,2,46,11,November,NOV,N,4,fourth,2022,112022,2022NOV,0
20031225,2003-12-25,25,th,5,Thursday,THU,T,25,359,4,52,12,December,DEC,D,4,fourth,2003,122003,2003DEC,0
20000830,2000-08-30,30,th,4,Wednesday,WED,W,30,243,5,36,8,August,AUG,A,3,third,2000,82000,2000AUG,0
20001221,2000-12-21,21,st,5,Thursday,THU,T,21,356,4,52,12,December,DEC,D,4,fourth,2000,122000,2000DEC,0
20010112,2001-01-12,12,th,6,Friday,FRI,F,12,12,2,2,1,January,JAN,J,1,First,2001,12001,2001JAN,0
20020220,2002-02-20,20,th,4,Wednesday,WED,W,20,51,4,8,2,February,FEB,F,1,First,2002,22002,2002FEB,0
20021025,2002-10-25,25,th,6,Friday,FRI,F,25,298,4,43,10,October,OCT,O,4,fourth,2002,102002,2002OCT,0
20020423,2002-04-23,23,rd,3,Tuesday,TUE,T,23,113,4,17,4,April,APR,A,2,second,2002,42002,2002APR,0
20060623,2006-06-23,23,rd,6,Friday,FRI,F,23,174,4,25,6,June,JUN,J,2,second,2006,62006,2006JUN,0
20031020,2003-10-20,20,th,2,Monday,MON,M,20,293,4,43,10,October,OCT,O,4,fourth,2003,102003,2003OCT,0
20050622,2005-06-22,22,nd,4,Wednesday,WED,W,22,173,4,26,6,June,JUN,J,2,second,2005,62005,2005JUN,0
20041202,2004-12-02,2,nd,5,Thursday,THU,T,2,337,1,49,12,December,DEC,D,4,fourth,2004,122004,2004DEC,0
20050318,2005-03-18,18,th,6,Friday,FRI,F,18,77,3,12,3,March,MAR,M,1,First,2005,32005,2005MAR,0
20060404,2006-04-04,4,th,3,Tuesday,TUE,T,4,94,2,14,4,April,APR,A,2,second,2006,42006,2006APR,0
20071126,2007-11-26,26,th,2,Monday,MON,M,26,330,5,48,11,November,NOV,N,4,fourth,2007,112007,2007NOV,0
20070411,2007-04-11,11,th,4,Wednesday,WED,W,11,101,2,15,4,April,APR,A,2,second,2007,42007,2007APR,0
20070831,2007-08-31,31,st,6,Friday,FRI,F,31,243,5,35,8,August,AUG,A,3,third,2007,82007,2007AUG,0
20100731,2010-07-31,31,st,7,Saturday,SAT,S,31,212,5,31,7,July,JUL,J,3,third,2010,72010,2010JUL,1
20090807,2009-08-07,7,th,6,Friday,FRI,F,7,219,2,32,8,August,AUG,A,3,third,2009,82009,2009AUG,0
20090722,2009-07-22,22,nd,4,Wednesday,WED,W,22,203,4,30,7,July,JUL,J,3,third,2009,72009,2009JUL,0
20120313,2012-03-13,13,th,3,Tuesday,TUE,T,13,73,3,11,3,March,MAR,M,1,First,2012,32012,2012MAR,0
20121224,2012-12-24,24,th,2,Monday,MON,M,24,359,5,52,12,December,DEC,D,4,fourth,2012,122012,2012DEC,0
20090930,2009-09-30,30,th,4,Wednesday,WED,W,30,273,5,40,9,September,SEP,S,3,third,2009,92009,2009SEP,0
20111208,2011-12-08,8,th,5,Thursday,THU,T,8,342,2,50,12,December,DEC,D,4,fourth,2011,122011,2011DEC,0
20131101,2013-11-01,1,st,6,Friday,FRI,F,1,305,1,44,11,November,NOV,N,4,fourth,2013,112013,2013NOV,0
20120917,2012-09-17,17,th,2,Monday,MON,M,17,261,4,38,9,September,SEP,S,3,third,2012,92012,2012SEP,0
20150429,2015-04-29,29,th,4,Wednesday,WED,W,29,119,5,18,4,April,APR,A,2,second,2015,42015,2015APR,0
20131020,2013-10-20,20,th,1,Sunday,SUN,S,20,293,4,43,10,October,OCT,O,4,fourth,2013,102013,2013OCT,1
20150426,2015-04-26,26,th,1,Sunday,SUN,S,26,116,5,18,4,April,APR,A,2,second,2015,42015,2015APR,1
20140801,2014-08-01,1,st,6,Friday,FRI,F,1,213,1,31,8,August,AUG,A,3,third,2014,82014,2014AUG,0
20151010,2015-10-10,10,th,7,Saturday,SAT,S,10,283,2,41,10,October,OCT,O,4,fourth,2015,102015,2015OCT,1
20160213,2016-02-13,13,th,7,Saturday,SAT,S,13,44,2,7,2,February,FEB,F,1,First,2016,22016,2016FEB,1
20161209,2016-12-09,9,th,6,Friday,FRI,F,9,344,2,50,12,December,DEC,D,4,fourth,2016,122016,2016DEC,0
20190411,2019-04-11,11,th,5,Thursday,THU,T,11,101,2,15,4,April,APR,A,2,second,2019,42019,2019APR,0
20160207,2016-02-07,7,th,1,Sunday,SUN,S,7,38,2,7,2,February,FEB,F,1,First,2016,22016,2016FEB,1
20150420,2015-04-20,20,th,2,Monday,MON,M,20,110,4,17,4,April,APR,A,2,second,2015,42015,2015APR,0
20211226,2021-12-26,26,th,1,Sunday,SUN,S,26,360,5,53,12,December,DEC,D,4,fourth,2021,122021,2021DEC,1
20191020,2019-10-20,20,th,1,Sunday,SUN,S,20,293,4,43,10,October,OCT,O,4,fourth,2019,102019,2019OCT,1
20191122,2019-11-22,22,nd,6,Friday,FRI,F,22,326,4,47,11,November,NOV,N,4,fourth,2019,112019,2019NOV,0
20240617,2024-06-17,17,th,2,Monday,MON,M,17,169,4,25,6,June,JUN,J,2,second,2024,62024,2024JUN,0
20230805,2023-08-05,5,th,7,Saturday,SAT,S,5,217,1,31,8,August,AUG,A,3,third,2023,82023,2023AUG,1
20230328,2023-03-28,28,th,3,Tuesday,TUE,T,28,87,5,13,3,March,MAR,M,1,First,2023,32023,2023MAR,0
20240208,2024-02-08,8,th,5,Thursday,THU,T,8,39,2,6,2,February,FEB,F,1,First,2024,22024,2024FEB,0
20250306,2025-03-06,6,th,5,Thursday,THU,T,6,65,2,10,3,March,MAR,M,1,First,2025,32025,2025MAR,0
20180915,2018-09-15,15,th,7,Saturday,SAT,S,15,258,3,37,9,September,SEP,S,3,third,2018,92018,2018SEP,1
20230217,2023-02-17,17,th,6,Friday,FRI,F,17,48,3,7,2,February,FEB,F,1,First,2023,22023,2023FEB,0
20240315,2024-03-15,15,th,6,Friday,FRI,F,15,75,3,11,3,March,MAR,M,1,First,2024,32024,2024MAR,0
20010326,2001-03-26,26,th,2,Monday,MON,M,26,85,5,13,3,March,MAR,M,1,First,2001,32001,2001MAR,0
20041005,2004-10-05,5,th,3,Tuesday,TUE,T,5,279,2,41,10,October,OCT,O,4,fourth,2004,102004,2004OCT,0
20061201,2006-12-01,1,st,6,Friday,FRI,F,1,335,1,48,12,December,DEC,D,4,fourth,2006,122006,2006DEC,0
20060211,2006-02-11,11,th,7,Saturday,SAT,S,11,42,2,6,2,February,FEB,F,1,First,2006,22006,2006FEB,1
20070822,2007-08-22,22,nd,4,Wednesday,WED,W,22,234,4,34,8,August,AUG,A,3,third,2007,82007,2007AUG,0
20110527,2011-05-27,27,th,6,Friday,FRI,F,27,147,4,22,5,May,MAY,M,2,second,2011,52011,2011MAY,0
20131126,2013-11-26,26,th,3,Tuesday,TUE,T,26,330,5,48,11,November,NOV,N,4,fourth,2013,112013,2013NOV,0
20170130,2017-01-30,30,th,2,Monday,MON,M,30,30,5,5,1,January,JAN,J,1,First,2017,12017,2017JAN,0
20160211,2016-02-11,11,th,5,Thursday,THU,T,11,42,2,7,2,February,FEB,F,1,First,2016,22016,2016FEB,0
20180501,2018-05-01,1,st,3,Tuesday,TUE,T,1,121,1,18,5,May,MAY,M,2,second,2018,52018,2018MAY,0
20180403,2018-04-03,3,rd,3,Tuesday,TUE,T,3,93,1,14,4,April,APR,A,2,second,2018,42018,2018APR,0
20141218,2014-12-18,18,th,5,Thursday,THU,T,18,352,3,51,12,December,DEC,D,4,fourth,2014,122014,2014DEC,0
20210227,2021-02-27,27,th,7,Saturday,SAT,S,27,58,4,9,2,February,FEB,F,1,First,2021,22021,2021FEB,1
20210302,2021-03-02,2,nd,3,Tuesday,TUE,T,2,61,1,10,3,March,MAR,M,1,First,2021,32021,2021MAR,0
20231121,2023-11-21,21,st,3,Tuesday,TUE,T,21,325,4,47,11,November,NOV,N,4,fourth,2023,112023,2023NOV,0
20001215,2000-12-15,15,th,6,Friday,FRI,F,15,350,3,51,12,December,DEC,D,4,fourth,2000,122000,2000DEC,0
20020309,2002-03-09,9,th,7,Saturday,SAT,S,9,68,2,10,3,March,MAR,M,1,First,2002,32002,2002MAR,1
20011023,2001-10-23,23,rd,3,Tuesday,TUE,T,23,296,4,43,10,October,OCT,O,4,fourth,2001,102001,2001OCT,0
20010910,2001-09-10,10,th,2,Monday,MON,M,10,253,3,37,9,September,SEP,S,3,third,2001,92001,2001SEP,0
20030915,2003-09-15,15,th,2,Monday,MON,M,15,258,3,38,9,September,SEP,S,3,third,2003,92003,2003SEP,0
20030821,2003-08-21,21,st,5,Thursday,THU,T,21,233,4,34,8,August,AUG,A,3,third,2003,82003,2003AUG,0
20040416,2004-04-16,16,th,6,Friday,FRI,F,16,107,3,16,4,April,APR,A,2,second,2004,42004,2004APR,0
20040422,2004-04-22,22,nd,5,Thursday,THU,T,22,113,4,17,4,April,APR,A,2,second,2004,42004,2004APR,0
20040810,2004-08-10,10,th,3,Tuesday,TUE,T,10,223,2,33,8,August,AUG,A,3,third,2004,82004,2004AUG,0
20040610,2004-06-10,10,th,5,Thursday,THU,T,10,162,2,24,6,June,JUN,J,2,second,2004,62004,2004JUN,0
20060312,2006-03-12,12,th,1,Sunday,SUN,S,12,71,3,11,3,March,MAR,M,1,First,2006,32006,2006MAR,1
20070125,2007-01-25,25,th,5,Thursday,THU,T,25,25,4,4,1,January,JAN,J,1,First,2007,12007,2007JAN,0
20070124,2007-01-24,24,th,4,Wednesday,WED,W,24,24,4,4,1,January,JAN,J,1,First,2007,12007,2007JAN,0
20081007,2008-10-07,7,th,3,Tuesday,TUE,T,7,281,2,41,10,October,OCT,O,4,fourth,2008,102008,2008OCT,0
20061211,2006-12-11,11,th,2,Monday,MON,M,11,345,3,50,12,December,DEC,D,4,fourth,2006,122006,2006DEC,0
20070317,2007-03-17,17,th,7,Saturday,SAT,S,17,76,3,11,3,March,MAR,M,1,First,2007,32007,2007MAR,1
20100608,2010-06-08,8,th,3,Tuesday,TUE,T,8,159,2,24,6,June,JUN,J,2,second,2010,62010,2010JUN,0
20120111,2012-01-11,11,th,4,Wednesday,WED,W,11,11,2,2,1,January,JAN,J,1,First,2012,12012,2012JAN,0
20090512,2009-05-12,12,th,3,Tuesday,TUE,T,12,132,3,20,5,May,MAY,M,2,second,2009,52009,2009MAY,0
20101118,2010-11-18,18,th,5,Thursday,THU,T,18,322,3,47,11,November,NOV,N,4,fourth,2010,112010,2010NOV,0
20121029,2012-10-29,29,th,2,Monday,MON,M,29,303,5,44,10,October,OCT,O,4,fourth,2012,102012,2012OCT,0
20140829,2014-08-29,29,th,6,Friday,FRI,F,29,241,5,35,8,August,AUG,A,3,third,2014,82014,2014AUG,0
20121130,2012-11-30,30,th,6,Friday,FRI,F,30,335,5,48,11,November,NOV,N,4,fourth,2012,112012,2012NOV,0
20120715,2012-07-15,15,th,1,Sunday,SUN,S,15,197,3,29,7,July,JUL,J,3,third,2012,72012,2012JUL,1
20150319,2015-03-19,19,th,5,Thursday,THU,T,19,78,3,12,3,March,MAR,M,1,First,2015,32015,2015MAR,0
20140522,2014-05-22,22,nd,5,Thursday,THU,T,22,142,4,21,5,May,MAY,M,2,second,2014,52014,2014MAY,0
20121016,2012-10-16,16,th,3,Tuesday,TUE,T,16,290,3,42,10,October,OCT,O,4,fourth,2012,102012,2012OCT,0
20140220,2014-02-20,20,th,5,Thursday,THU,T,20,51,4,8,2,February,FEB,F,1,First,2014,22014,2014FEB,0
20160423,2016-04-23,23,rd,7,Saturday,SAT,S,23,114,4,17,4,April,APR,A,2,second,2016,42016,2016APR,1
20200825,2020-08-25,25,th,3,Tuesday,TUE,T,25,238,5,35,8,August,AUG,A,3,third,2020,82020,2020AUG,0
20160112,2016-01-12,12,th,3,Tuesday,TUE,T,12,12,3,3,1,January,JAN,J,1,First,2016,12016,2016JAN,0
20181214,2018-12-14,14,th,6,Friday,FRI,F,14,348,3,50,12,December,DEC,D,4,fourth,2018,122018,2018DEC,0
20170715,2017-07-15,15,th,7,Saturday,SAT,S,15,196,3,28,7,July,JUL,J,3,third,2017,72017,2017JUL,1
20140824,2014-08-24,24,th,1,Sunday,SUN,S,24,236,5,35,8,August,AUG,A,3,third,2014,82014,2014AUG,1
20200506,2020-05-06,6,th,4,Wednesday,WED,W,6,127,2,19,5,May,MAY,M,2,second,2020,52020,2020MAY,0
20190215,2019-02-15,15,th,6,Friday,FRI,F,15,46,3,7,2,February,FEB,F,1,First,2019,22019,2019FEB,0
20201107,2020-11-07,7,th,7,Saturday,SAT,S,7,312,1,45,11,November,NOV,N,4,fourth,2020,112020,2020NOV,1
20211020,2021-10-20,20,th,4,Wednesday,WED,W,20,293,4,43,10,October,OCT,O,4,fourth,2021,102021,2021OCT,0
20221112,2022-11-12,12,th,7,Saturday,SAT,S,12,316,2,46,11,November,NOV,N,4,fourth,2022,112022,2022NOV,1
20220218,2022-02-18,18,th,6,Friday,FRI,F,18,49,3,8,2,February,FEB,F,1,First,2022,22022,2022FEB,0
20201117,2020-11-17,17,th,3,Tuesday,TUE,T,17,322,3,47,11,November,NOV,N,4,fourth,2020,112020,2020NOV,0
20211006,2021-10-06,6,th,4,Wednesday,WED,W,6,279,2,41,10,October,OCT,O,4,fourth,2021,102021,2021OCT,0
20230212,2023-02-12,12,th,1,Sunday,SUN,S,12,43,3,7,2,February,FEB,F,1,First,2023,22023,2023FEB,1
20231129,2023-11-29,29,th,4,Wednesday,WED,W,29,333,5,48,11,November,NOV,N,4,fourth,2023,112023,2023NOV,0
20010823,2001-08-23,23,rd,5,Thursday,THU,T,23,235,4,34,8,August,AUG,A,3,third,2001,82001,2001AUG,0
20240526,2024-05-26,26,th,1,Sunday,SUN,S,26,147,5,22,5,May,MAY,M,2,second,2024,52024,2024MAY,1
20051030,2005-10-30,30,th,1,Sunday,SUN,S,30,303,6,45,10,October,OCT,O,4,fourth,2005,102005,2005OCT,1
20030129,2003-01-29,29,th,4,Wednesday,WED,W,29,29,5,5,1,January,JAN,J,1,First,2003,12003,2003JAN,0
20020717,2002-07-17,17,th,4,Wednesday,WED,W,17,198,3,29,7,July,JUL,J,3,third,2002,72002,2002JUL,0
20041127,2004-11-27,27,th,7,Saturday,SAT,S,27,332,4,48,11,November,NOV,N,4,fourth,2004,112004,2004NOV,1
20100609,2010-06-09,9,th,4,Wednesday,WED,W,9,160,2,24,6,June,JUN,J,2,second,2010,62010,2010JUN,0
20121011,2012-10-11,11,th,5,Thursday,THU,T,11,285,2,41,10,October,OCT,O,4,fourth,2012,102012,2012OCT,0
20160308,2016-03-08,8,th,3,Tuesday,TUE,T,8,68,2,11,3,March,MAR,M,1,First,2016,32016,2016MAR,0
20190423,2019-04-23,23,rd,3,Tuesday,TUE,T,23,113,4,17,4,April,APR,A,2,second,2019,42019,2019APR,0
20170825,2017-08-25,25,th,6,Friday,FRI,F,25,237,4,34,8,August,AUG,A,3,third,2017,82017,2017AUG,0
20200404,2020-04-04,4,th,7,Saturday,SAT,S,4,95,1,14,4,April,APR,A,2,second,2020,42020,2020APR,1
20191102,2019-11-02,2,nd,7,Saturday,SAT,S,2,306,1,44,11,November,NOV,N,4,fourth,2019,112019,2019NOV,1
20150617,2015-06-17,17,th,4,Wednesday,WED,W,17,168,3,25,6,June,JUN,J,2,second,2015,62015,2015JUN,0
20210720,2021-07-20,20,th,3,Tuesday,TUE,T,20,201,4,30,7,July,JUL,J,3,third,2021,72021,2021JUL,0
20231226,2023-12-26,26,th,3,Tuesday,TUE,T,26,360,5,52,12,December,DEC,D,4,fourth,2023,122023,2023DEC,0
